Id,median_house_value
1736,207556.60326688815
5572,207556.60326688815
793,207556.60326688815
11776,207556.60326688815
2333,207556.60326688815
10231,207556.60326688815
17449,207556.60326688815
1905,207556.60326688815
10933,207556.60326688815
16265,207556.60326688815
1968,207556.60326688815
15580,207556.60326688815
14373,207556.60326688815
8662,207556.60326688815
18817,207556.60326688815
1378,207556.60326688815
5608,207556.60326688815
11623,207556.60326688815
8631,207556.60326688815
3913,207556.60326688815
14313,207556.60326688815
9052,207556.60326688815
8123,207556.60326688815
12304,207556.60326688815
1131,207556.60326688815
10807,207556.60326688815
16793,207556.60326688815
7065,207556.60326688815
5232,207556.60326688815
7826,207556.60326688815
12060,207556.60326688815
17581,207556.60326688815
13282,207556.60326688815
895,207556.60326688815
6612,207556.60326688815
15509,207556.60326688815
16824,207556.60326688815
7984,207556.60326688815
13013,207556.60326688815
16177,207556.60326688815
13014,207556.60326688815
4958,207556.60326688815
16967,207556.60326688815
4959,207556.60326688815
12093,207556.60326688815
18491,207556.60326688815
1629,207556.60326688815
9764,207556.60326688815
8422,207556.60326688815
7322,207556.60326688815
14650,207556.60326688815
17094,207556.60326688815
11624,207556.60326688815
7173,207556.60326688815
15745,207556.60326688815
13069,207556.60326688815
5028,207556.60326688815
11137,207556.60326688815
11426,207556.60326688815
5535,207556.60326688815
2410,207556.60326688815
3209,207556.60326688815
6930,207556.60326688815
5549,207556.60326688815
6468,207556.60326688815
16301,207556.60326688815
16274,207556.60326688815
12119,207556.60326688815
440,207556.60326688815
1331,207556.60326688815
4516,207556.60326688815
269,207556.60326688815
3148,207556.60326688815
842,207556.60326688815
7827,207556.60326688815
11385,207556.60326688815
8529,207556.60326688815
321,207556.60326688815
11818,207556.60326688815
19033,207556.60326688815
14594,207556.60326688815
7666,207556.60326688815
19725,207556.60326688815
1040,207556.60326688815
11935,207556.60326688815
15091,207556.60326688815
10730,207556.60326688815
18558,207556.60326688815
19213,207556.60326688815
727,207556.60326688815
8015,207556.60326688815
7286,207556.60326688815
17239,207556.60326688815
3574,207556.60326688815
3251,207556.60326688815
11665,207556.60326688815
4548,207556.60326688815
6673,207556.60326688815
14182,207556.60326688815
10148,207556.60326688815
1485,207556.60326688815
20232,207556.60326688815
19606,207556.60326688815
1224,207556.60326688815
3931,207556.60326688815
16448,207556.60326688815
14381,207556.60326688815
5063,207556.60326688815
18400,207556.60326688815
12929,207556.60326688815
10883,207556.60326688815
19060,207556.60326688815
1482,207556.60326688815
15548,207556.60326688815
8308,207556.60326688815
9238,207556.60326688815
9844,207556.60326688815
10184,207556.60326688815
13386,207556.60326688815
3977,207556.60326688815
105,207556.60326688815
1387,207556.60326688815
16120,207556.60326688815
8128,207556.60326688815
12556,207556.60326688815
11212,207556.60326688815
10329,207556.60326688815
1285,207556.60326688815
12318,207556.60326688815
20607,207556.60326688815
19419,207556.60326688815
19602,207556.60326688815
9633,207556.60326688815
2145,207556.60326688815
10088,207556.60326688815
19035,207556.60326688815
2155,207556.60326688815
15201,207556.60326688815
6606,207556.60326688815
16159,207556.60326688815
10802,207556.60326688815
16907,207556.60326688815
10788,207556.60326688815
12776,207556.60326688815
19568,207556.60326688815
17724,207556.60326688815
2224,207556.60326688815
10168,207556.60326688815
17748,207556.60326688815
13853,207556.60326688815
11007,207556.60326688815
3173,207556.60326688815
14421,207556.60326688815
11538,207556.60326688815
5975,207556.60326688815
880,207556.60326688815
14372,207556.60326688815
1421,207556.60326688815
3049,207556.60326688815
18478,207556.60326688815
6616,207556.60326688815
1853,207556.60326688815
14150,207556.60326688815
4453,207556.60326688815
20371,207556.60326688815
3554,207556.60326688815
7091,207556.60326688815
5172,207556.60326688815
8463,207556.60326688815
17311,207556.60326688815
10539,207556.60326688815
9680,207556.60326688815
10140,207556.60326688815
14868,207556.60326688815
17949,207556.60326688815
18661,207556.60326688815
19220,207556.60326688815
11760,207556.60326688815
5469,207556.60326688815
9778,207556.60326688815
12661,207556.60326688815
4060,207556.60326688815
14259,207556.60326688815
13124,207556.60326688815
15323,207556.60326688815
13795,207556.60326688815
15128,207556.60326688815
10321,207556.60326688815
4906,207556.60326688815
15039,207556.60326688815
16527,207556.60326688815
11025,207556.60326688815
17306,207556.60326688815
17576,207556.60326688815
14756,207556.60326688815
11390,207556.60326688815
15415,207556.60326688815
16676,207556.60326688815
13311,207556.60326688815
16892,207556.60326688815
16578,207556.60326688815
20308,207556.60326688815
19807,207556.60326688815
4647,207556.60326688815
11415,207556.60326688815
13918,207556.60326688815
1314,207556.60326688815
5762,207556.60326688815
9804,207556.60326688815
15517,207556.60326688815
5698,207556.60326688815
12156,207556.60326688815
14124,207556.60326688815
8802,207556.60326688815
3888,207556.60326688815
3839,207556.60326688815
12801,207556.60326688815
9906,207556.60326688815
6696,207556.60326688815
11031,207556.60326688815
20346,207556.60326688815
15065,207556.60326688815
12493,207556.60326688815
9790,207556.60326688815
16054,207556.60326688815
9957,207556.60326688815
5480,207556.60326688815
1570,207556.60326688815
8462,207556.60326688815
16831,207556.60326688815
6433,207556.60326688815
6536,207556.60326688815
12112,207556.60326688815
12943,207556.60326688815
8980,207556.60326688815
17986,207556.60326688815
2975,207556.60326688815
19745,207556.60326688815
11980,207556.60326688815
16954,207556.60326688815
3991,207556.60326688815
8177,207556.60326688815
8017,207556.60326688815
10917,207556.60326688815
14858,207556.60326688815
4933,207556.60326688815
11266,207556.60326688815
5504,207556.60326688815
491,207556.60326688815
14092,207556.60326688815
3478,207556.60326688815
8688,207556.60326688815
17275,207556.60326688815
16663,207556.60326688815
16865,207556.60326688815
1435,207556.60326688815
14739,207556.60326688815
1420,207556.60326688815
19584,207556.60326688815
17757,207556.60326688815
3179,207556.60326688815
13332,207556.60326688815
12487,207556.60326688815
8469,207556.60326688815
17376,207556.60326688815
19174,207556.60326688815
13581,207556.60326688815
6626,207556.60326688815
13785,207556.60326688815
16488,207556.60326688815
6964,207556.60326688815
8718,207556.60326688815
613,207556.60326688815
10437,207556.60326688815
16053,207556.60326688815
18122,207556.60326688815
7246,207556.60326688815
213,207556.60326688815
15900,207556.60326688815
14423,207556.60326688815
11922,207556.60326688815
2676,207556.60326688815
11163,207556.60326688815
20400,207556.60326688815
7308,207556.60326688815
19533,207556.60326688815
5872,207556.60326688815
11544,207556.60326688815
9022,207556.60326688815
18370,207556.60326688815
14,207556.60326688815
1439,207556.60326688815
13679,207556.60326688815
10820,207556.60326688815
6642,207556.60326688815
1829,207556.60326688815
10299,207556.60326688815
19329,207556.60326688815
9814,207556.60326688815
3388,207556.60326688815
18492,207556.60326688815
15671,207556.60326688815
18725,207556.60326688815
18008,207556.60326688815
7921,207556.60326688815
7421,207556.60326688815
3479,207556.60326688815
13176,207556.60326688815
18998,207556.60326688815
3877,207556.60326688815
17378,207556.60326688815
5395,207556.60326688815
14984,207556.60326688815
17771,207556.60326688815
305,207556.60326688815
126,207556.60326688815
11444,207556.60326688815
18984,207556.60326688815
5907,207556.60326688815
5950,207556.60326688815
10344,207556.60326688815
20476,207556.60326688815
11419,207556.60326688815
8275,207556.60326688815
4850,207556.60326688815
2856,207556.60326688815
8179,207556.60326688815
1016,207556.60326688815
14916,207556.60326688815
11339,207556.60326688815
7965,207556.60326688815
12120,207556.60326688815
6708,207556.60326688815
3753,207556.60326688815
8168,207556.60326688815
14770,207556.60326688815
6311,207556.60326688815
14096,207556.60326688815
4183,207556.60326688815
13402,207556.60326688815
19352,207556.60326688815
3848,207556.60326688815
10533,207556.60326688815
15379,207556.60326688815
16913,207556.60326688815
20498,207556.60326688815
5495,207556.60326688815
3458,207556.60326688815
5624,207556.60326688815
14474,207556.60326688815
9108,207556.60326688815
17975,207556.60326688815
7290,207556.60326688815
3321,207556.60326688815
7757,207556.60326688815
5652,207556.60326688815
17297,207556.60326688815
18069,207556.60326688815
15688,207556.60326688815
9700,207556.60326688815
14807,207556.60326688815
7166,207556.60326688815
14857,207556.60326688815
16317,207556.60326688815
1239,207556.60326688815
9492,207556.60326688815
16509,207556.60326688815
94,207556.60326688815
9350,207556.60326688815
2143,207556.60326688815
9057,207556.60326688815
2319,207556.60326688815
18189,207556.60326688815
18571,207556.60326688815
14587,207556.60326688815
9025,207556.60326688815
15905,207556.60326688815
14736,207556.60326688815
19608,207556.60326688815
13080,207556.60326688815
855,207556.60326688815
7154,207556.60326688815
18915,207556.60326688815
2182,207556.60326688815
11769,207556.60326688815
5676,207556.60326688815
11261,207556.60326688815
4577,207556.60326688815
10278,207556.60326688815
5759,207556.60326688815
6782,207556.60326688815
12076,207556.60326688815
8777,207556.60326688815
11584,207556.60326688815
11871,207556.60326688815
20088,207556.60326688815
12457,207556.60326688815
16788,207556.60326688815
2623,207556.60326688815
20001,207556.60326688815
8969,207556.60326688815
15301,207556.60326688815
19772,207556.60326688815
13208,207556.60326688815
18677,207556.60326688815
17728,207556.60326688815
17247,207556.60326688815
11294,207556.60326688815
10882,207556.60326688815
8272,207556.60326688815
847,207556.60326688815
3169,207556.60326688815
13724,207556.60326688815
17013,207556.60326688815
8820,207556.60326688815
3316,207556.60326688815
4534,207556.60326688815
11547,207556.60326688815
18623,207556.60326688815
4392,207556.60326688815
19218,207556.60326688815
5501,207556.60326688815
1884,207556.60326688815
10600,207556.60326688815
4503,207556.60326688815
3608,207556.60326688815
1889,207556.60326688815
7920,207556.60326688815
17517,207556.60326688815
11841,207556.60326688815
14003,207556.60326688815
10644,207556.60326688815
3351,207556.60326688815
924,207556.60326688815
5598,207556.60326688815
17751,207556.60326688815
8387,207556.60326688815
14832,207556.60326688815
13139,207556.60326688815
7506,207556.60326688815
5524,207556.60326688815
19127,207556.60326688815
17469,207556.60326688815
13542,207556.60326688815
9003,207556.60326688815
20592,207556.60326688815
6973,207556.60326688815
6859,207556.60326688815
19400,207556.60326688815
18530,207556.60326688815
10021,207556.60326688815
6456,207556.60326688815
5440,207556.60326688815
13527,207556.60326688815
9599,207556.60326688815
1143,207556.60326688815
10178,207556.60326688815
16232,207556.60326688815
14906,207556.60326688815
19252,207556.60326688815
7334,207556.60326688815
18216,207556.60326688815
2501,207556.60326688815
9552,207556.60326688815
1787,207556.60326688815
14243,207556.60326688815
13644,207556.60326688815
8870,207556.60326688815
3890,207556.60326688815
4804,207556.60326688815
17753,207556.60326688815
267,207556.60326688815
10222,207556.60326688815
3533,207556.60326688815
15316,207556.60326688815
6097,207556.60326688815
11787,207556.60326688815
15641,207556.60326688815
11489,207556.60326688815
19309,207556.60326688815
11075,207556.60326688815
16049,207556.60326688815
2526,207556.60326688815
16805,207556.60326688815
2832,207556.60326688815
4545,207556.60326688815
7967,207556.60326688815
579,207556.60326688815
15571,207556.60326688815
18335,207556.60326688815
11069,207556.60326688815
12735,207556.60326688815
17121,207556.60326688815
993,207556.60326688815
11146,207556.60326688815
13967,207556.60326688815
1549,207556.60326688815
18416,207556.60326688815
9578,207556.60326688815
16888,207556.60326688815
13347,207556.60326688815
20234,207556.60326688815
5705,207556.60326688815
14961,207556.60326688815
12015,207556.60326688815
9822,207556.60326688815
6237,207556.60326688815
7112,207556.60326688815
6922,207556.60326688815
3128,207556.60326688815
7035,207556.60326688815
15109,207556.60326688815
3824,207556.60326688815
2836,207556.60326688815
20370,207556.60326688815
16695,207556.60326688815
16630,207556.60326688815
19563,207556.60326688815
13428,207556.60326688815
20620,207556.60326688815
18703,207556.60326688815
5099,207556.60326688815
12552,207556.60326688815
9383,207556.60326688815
2789,207556.60326688815
16956,207556.60326688815
7651,207556.60326688815
10350,207556.60326688815
4795,207556.60326688815
1048,207556.60326688815
5957,207556.60326688815
18024,207556.60326688815
19737,207556.60326688815
8990,207556.60326688815
19312,207556.60326688815
1798,207556.60326688815
19264,207556.60326688815
15481,207556.60326688815
13774,207556.60326688815
11694,207556.60326688815
17546,207556.60326688815
20471,207556.60326688815
19674,207556.60326688815
19809,207556.60326688815
17015,207556.60326688815
16662,207556.60326688815
11173,207556.60326688815
19573,207556.60326688815
17394,207556.60326688815
19838,207556.60326688815
17759,207556.60326688815
6862,207556.60326688815
2579,207556.60326688815
8597,207556.60326688815
19558,207556.60326688815
15620,207556.60326688815
18593,207556.60326688815
179,207556.60326688815
550,207556.60326688815
8024,207556.60326688815
15137,207556.60326688815
6465,207556.60326688815
9352,207556.60326688815
14764,207556.60326688815
11520,207556.60326688815
9717,207556.60326688815
5639,207556.60326688815
19170,207556.60326688815
5979,207556.60326688815
18218,207556.60326688815
3684,207556.60326688815
16497,207556.60326688815
480,207556.60326688815
12547,207556.60326688815
16108,207556.60326688815
4838,207556.60326688815
3521,207556.60326688815
2261,207556.60326688815
16537,207556.60326688815
13238,207556.60326688815
19102,207556.60326688815
5669,207556.60326688815
10688,207556.60326688815
15396,207556.60326688815
8906,207556.60326688815
15819,207556.60326688815
4000,207556.60326688815
9950,207556.60326688815
3815,207556.60326688815
5864,207556.60326688815
15189,207556.60326688815
632,207556.60326688815
2819,207556.60326688815
16238,207556.60326688815
15561,207556.60326688815
6784,207556.60326688815
17061,207556.60326688815
5184,207556.60326688815
2734,207556.60326688815
16675,207556.60326688815
11837,207556.60326688815
8702,207556.60326688815
10425,207556.60326688815
15960,207556.60326688815
14130,207556.60326688815
13850,207556.60326688815
17867,207556.60326688815
9199,207556.60326688815
11938,207556.60326688815
12807,207556.60326688815
12138,207556.60326688815
19593,207556.60326688815
15275,207556.60326688815
181,207556.60326688815
19567,207556.60326688815
16199,207556.60326688815
729,207556.60326688815
15793,207556.60326688815
7933,207556.60326688815
8747,207556.60326688815
11994,207556.60326688815
15211,207556.60326688815
19418,207556.60326688815
17514,207556.60326688815
4892,207556.60326688815
11161,207556.60326688815
16023,207556.60326688815
412,207556.60326688815
13394,207556.60326688815
3527,207556.60326688815
15320,207556.60326688815
7122,207556.60326688815
14033,207556.60326688815
6680,207556.60326688815
5183,207556.60326688815
15848,207556.60326688815
14090,207556.60326688815
16636,207556.60326688815
10955,207556.60326688815
13183,207556.60326688815
14498,207556.60326688815
7925,207556.60326688815
3542,207556.60326688815
20060,207556.60326688815
15818,207556.60326688815
1244,207556.60326688815
17955,207556.60326688815
10809,207556.60326688815
1383,207556.60326688815
8976,207556.60326688815
5092,207556.60326688815
10245,207556.60326688815
7971,207556.60326688815
19456,207556.60326688815
4523,207556.60326688815
1682,207556.60326688815
20168,207556.60326688815
3783,207556.60326688815
3842,207556.60326688815
10849,207556.60326688815
9377,207556.60326688815
17661,207556.60326688815
17653,207556.60326688815
10865,207556.60326688815
2129,207556.60326688815
9692,207556.60326688815
18223,207556.60326688815
4938,207556.60326688815
3792,207556.60326688815
4679,207556.60326688815
6203,207556.60326688815
617,207556.60326688815
2307,207556.60326688815
11501,207556.60326688815
14787,207556.60326688815
6660,207556.60326688815
3020,207556.60326688815
299,207556.60326688815
5081,207556.60326688815
15945,207556.60326688815
17682,207556.60326688815
4444,207556.60326688815
17347,207556.60326688815
837,207556.60326688815
5046,207556.60326688815
9068,207556.60326688815
146,207556.60326688815
8281,207556.60326688815
12248,207556.60326688815
2237,207556.60326688815
17472,207556.60326688815
12136,207556.60326688815
13065,207556.60326688815
7767,207556.60326688815
13538,207556.60326688815
3560,207556.60326688815
14231,207556.60326688815
14128,207556.60326688815
8035,207556.60326688815
13889,207556.60326688815
2901,207556.60326688815
1512,207556.60326688815
6503,207556.60326688815
15268,207556.60326688815
3900,207556.60326688815
2576,207556.60326688815
231,207556.60326688815
19036,207556.60326688815
6797,207556.60326688815
18226,207556.60326688815
18778,207556.60326688815
12111,207556.60326688815
4799,207556.60326688815
6123,207556.60326688815
16587,207556.60326688815
18937,207556.60326688815
15768,207556.60326688815
16905,207556.60326688815
15124,207556.60326688815
9457,207556.60326688815
19981,207556.60326688815
6644,207556.60326688815
628,207556.60326688815
6773,207556.60326688815
13620,207556.60326688815
9398,207556.60326688815
13249,207556.60326688815
1760,207556.60326688815
18678,207556.60326688815
16290,207556.60326688815
1335,207556.60326688815
10167,207556.60326688815
2372,207556.60326688815
17775,207556.60326688815
16909,207556.60326688815
1703,207556.60326688815
20508,207556.60326688815
18970,207556.60326688815
3766,207556.60326688815
12783,207556.60326688815
17898,207556.60326688815
18364,207556.60326688815
8897,207556.60326688815
11043,207556.60326688815
16152,207556.60326688815
3873,207556.60326688815
17081,207556.60326688815
18384,207556.60326688815
2878,207556.60326688815
6129,207556.60326688815
7948,207556.60326688815
15602,207556.60326688815
10670,207556.60326688815
1026,207556.60326688815
15087,207556.60326688815
9545,207556.60326688815
15623,207556.60326688815
11293,207556.60326688815
12512,207556.60326688815
2034,207556.60326688815
18789,207556.60326688815
12474,207556.60326688815
1368,207556.60326688815
12982,207556.60326688815
3468,207556.60326688815
11096,207556.60326688815
17671,207556.60326688815
624,207556.60326688815
8826,207556.60326688815
814,207556.60326688815
12338,207556.60326688815
4260,207556.60326688815
9015,207556.60326688815
4980,207556.60326688815
20167,207556.60326688815
12344,207556.60326688815
1742,207556.60326688815
2250,207556.60326688815
10935,207556.60326688815
1058,207556.60326688815
10087,207556.60326688815
10129,207556.60326688815
7485,207556.60326688815
17699,207556.60326688815
4920,207556.60326688815
965,207556.60326688815
7825,207556.60326688815
7701,207556.60326688815
13960,207556.60326688815
5821,207556.60326688815
16410,207556.60326688815
1080,207556.60326688815
6182,207556.60326688815
15177,207556.60326688815
5606,207556.60326688815
12408,207556.60326688815
5209,207556.60326688815
10107,207556.60326688815
432,207556.60326688815
16444,207556.60326688815
14810,207556.60326688815
10701,207556.60326688815
5299,207556.60326688815
5029,207556.60326688815
8572,207556.60326688815
2252,207556.60326688815
2969,207556.60326688815
2421,207556.60326688815
11637,207556.60326688815
13663,207556.60326688815
13227,207556.60326688815
16738,207556.60326688815
17113,207556.60326688815
2259,207556.60326688815
4311,207556.60326688815
5778,207556.60326688815
7953,207556.60326688815
6790,207556.60326688815
11485,207556.60326688815
6571,207556.60326688815
13270,207556.60326688815
7437,207556.60326688815
18490,207556.60326688815
15587,207556.60326688815
18035,207556.60326688815
14336,207556.60326688815
13587,207556.60326688815
5188,207556.60326688815
17692,207556.60326688815
8491,207556.60326688815
6210,207556.60326688815
12377,207556.60326688815
9522,207556.60326688815
3949,207556.60326688815
16064,207556.60326688815
18556,207556.60326688815
15628,207556.60326688815
5945,207556.60326688815
14924,207556.60326688815
20313,207556.60326688815
9236,207556.60326688815
5881,207556.60326688815
19282,207556.60326688815
7932,207556.60326688815
10297,207556.60326688815
9197,207556.60326688815
4881,207556.60326688815
11377,207556.60326688815
1902,207556.60326688815
12572,207556.60326688815
17599,207556.60326688815
2460,207556.60326688815
20428,207556.60326688815
5529,207556.60326688815
14446,207556.60326688815
8527,207556.60326688815
13397,207556.60326688815
16168,207556.60326688815
9146,207556.60326688815
540,207556.60326688815
3378,207556.60326688815
1319,207556.60326688815
2074,207556.60326688815
16559,207556.60326688815
9829,207556.60326688815
12207,207556.60326688815
16257,207556.60326688815
1543,207556.60326688815
12014,207556.60326688815
9218,207556.60326688815
7434,207556.60326688815
10133,207556.60326688815
11468,207556.60326688815
633,207556.60326688815
4315,207556.60326688815
19870,207556.60326688815
14402,207556.60326688815
4855,207556.60326688815
18015,207556.60326688815
10575,207556.60326688815
14349,207556.60326688815
8978,207556.60326688815
15865,207556.60326688815
14838,207556.60326688815
3714,207556.60326688815
2128,207556.60326688815
5526,207556.60326688815
1496,207556.60326688815
13682,207556.60326688815
4006,207556.60326688815
1745,207556.60326688815
20347,207556.60326688815
17382,207556.60326688815
7132,207556.60326688815
20005,207556.60326688815
4156,207556.60326688815
4048,207556.60326688815
13616,207556.60326688815
2833,207556.60326688815
6948,207556.60326688815
10077,207556.60326688815
1500,207556.60326688815
18157,207556.60326688815
13838,207556.60326688815
17446,207556.60326688815
19630,207556.60326688815
7734,207556.60326688815
5406,207556.60326688815
2657,207556.60326688815
13197,207556.60326688815
9460,207556.60326688815
10773,207556.60326688815
12713,207556.60326688815
14980,207556.60326688815
8785,207556.60326688815
11786,207556.60326688815
12690,207556.60326688815
5246,207556.60326688815
1841,207556.60326688815
16633,207556.60326688815
3436,207556.60326688815
9257,207556.60326688815
14941,207556.60326688815
14227,207556.60326688815
11421,207556.60326688815
9819,207556.60326688815
12488,207556.60326688815
1700,207556.60326688815
7236,207556.60326688815
18515,207556.60326688815
18152,207556.60326688815
915,207556.60326688815
15139,207556.60326688815
14514,207556.60326688815
2442,207556.60326688815
332,207556.60326688815
18279,207556.60326688815
13951,207556.60326688815
9130,207556.60326688815
12687,207556.60326688815
17837,207556.60326688815
9918,207556.60326688815
14180,207556.60326688815
18280,207556.60326688815
6390,207556.60326688815
461,207556.60326688815
11647,207556.60326688815
27,207556.60326688815
20378,207556.60326688815
746,207556.60326688815
1404,207556.60326688815
16237,207556.60326688815
2430,207556.60326688815
4643,207556.60326688815
13218,207556.60326688815
15986,207556.60326688815
10331,207556.60326688815
3305,207556.60326688815
7105,207556.60326688815
16665,207556.60326688815
14113,207556.60326688815
13383,207556.60326688815
12182,207556.60326688815
15003,207556.60326688815
3459,207556.60326688815
17192,207556.60326688815
17797,207556.60326688815
2661,207556.60326688815
15487,207556.60326688815
13585,207556.60326688815
17533,207556.60326688815
8530,207556.60326688815
5545,207556.60326688815
16716,207556.60326688815
7196,207556.60326688815
17838,207556.60326688815
14504,207556.60326688815
7017,207556.60326688815
9965,207556.60326688815
19680,207556.60326688815
19633,207556.60326688815
18548,207556.60326688815
9004,207556.60326688815
9479,207556.60326688815
6268,207556.60326688815
5073,207556.60326688815
7604,207556.60326688815
5799,207556.60326688815
18669,207556.60326688815
16540,207556.60326688815
20171,207556.60326688815
15346,207556.60326688815
15391,207556.60326688815
15250,207556.60326688815
16291,207556.60326688815
18923,207556.60326688815
15031,207556.60326688815
18836,207556.60326688815
17620,207556.60326688815
347,207556.60326688815
3283,207556.60326688815
17101,207556.60326688815
3861,207556.60326688815
856,207556.60326688815
14229,207556.60326688815
16065,207556.60326688815
2720,207556.60326688815
11791,207556.60326688815
15414,207556.60326688815
11729,207556.60326688815
13622,207556.60326688815
12183,207556.60326688815
12507,207556.60326688815
9736,207556.60326688815
6707,207556.60326688815
12743,207556.60326688815
17328,207556.60326688815
16197,207556.60326688815
13704,207556.60326688815
10581,207556.60326688815
18165,207556.60326688815
9207,207556.60326688815
19068,207556.60326688815
4164,207556.60326688815
13594,207556.60326688815
3031,207556.60326688815
17296,207556.60326688815
4455,207556.60326688815
14741,207556.60326688815
19477,207556.60326688815
9273,207556.60326688815
20261,207556.60326688815
7675,207556.60326688815
5265,207556.60326688815
1111,207556.60326688815
3754,207556.60326688815
3499,207556.60326688815
3259,207556.60326688815
15859,207556.60326688815
7682,207556.60326688815
6073,207556.60326688815
8000,207556.60326688815
1994,207556.60326688815
14487,207556.60326688815
19407,207556.60326688815
18300,207556.60326688815
955,207556.60326688815
5965,207556.60326688815
2098,207556.60326688815
18850,207556.60326688815
7159,207556.60326688815
6799,207556.60326688815
8506,207556.60326688815
12411,207556.60326688815
1592,207556.60326688815
1600,207556.60326688815
3668,207556.60326688815
5797,207556.60326688815
109,207556.60326688815
6143,207556.60326688815
10444,207556.60326688815
9332,207556.60326688815
11440,207556.60326688815
15665,207556.60326688815
8849,207556.60326688815
8251,207556.60326688815
6753,207556.60326688815
17698,207556.60326688815
2395,207556.60326688815
3989,207556.60326688815
1504,207556.60326688815
2637,207556.60326688815
4994,207556.60326688815
12511,207556.60326688815
985,207556.60326688815
8801,207556.60326688815
10451,207556.60326688815
4869,207556.60326688815
13499,207556.60326688815
4166,207556.60326688815
9159,207556.60326688815
5393,207556.60326688815
18701,207556.60326688815
7895,207556.60326688815
3306,207556.60326688815
5056,207556.60326688815
6103,207556.60326688815
9047,207556.60326688815
5981,207556.60326688815
6063,207556.60326688815
2243,207556.60326688815
17020,207556.60326688815
18925,207556.60326688815
20270,207556.60326688815
6611,207556.60326688815
2356,207556.60326688815
11593,207556.60326688815
10536,207556.60326688815
8872,207556.60326688815
5750,207556.60326688815
20271,207556.60326688815
14028,207556.60326688815
20186,207556.60326688815
13236,207556.60326688815
3359,207556.60326688815
10172,207556.60326688815
15135,207556.60326688815
2165,207556.60326688815
4326,207556.60326688815
9788,207556.60326688815
11649,207556.60326688815
16728,207556.60326688815
6132,207556.60326688815
10152,207556.60326688815
13002,207556.60326688815
10603,207556.60326688815
13903,207556.60326688815
1099,207556.60326688815
6514,207556.60326688815
8692,207556.60326688815
16593,207556.60326688815
13973,207556.60326688815
12007,207556.60326688815
1964,207556.60326688815
4339,207556.60326688815
14345,207556.60326688815
6916,207556.60326688815
547,207556.60326688815
12155,207556.60326688815
3077,207556.60326688815
10074,207556.60326688815
12194,207556.60326688815
7525,207556.60326688815
13790,207556.60326688815
4676,207556.60326688815
1808,207556.60326688815
7951,207556.60326688815
13821,207556.60326688815
10859,207556.60326688815
3580,207556.60326688815
8668,207556.60326688815
11409,207556.60326688815
6666,207556.60326688815
7102,207556.60326688815
10885,207556.60326688815
12655,207556.60326688815
3958,207556.60326688815
4604,207556.60326688815
17276,207556.60326688815
12681,207556.60326688815
16884,207556.60326688815
12173,207556.60326688815
9173,207556.60326688815
16589,207556.60326688815
2760,207556.60326688815
1497,207556.60326688815
8835,207556.60326688815
1607,207556.60326688815
19119,207556.60326688815
10470,207556.60326688815
20222,207556.60326688815
16940,207556.60326688815
10270,207556.60326688815
20142,207556.60326688815
9988,207556.60326688815
9598,207556.60326688815
20360,207556.60326688815
16986,207556.60326688815
12337,207556.60326688815
18338,207556.60326688815
18252,207556.60326688815
1299,207556.60326688815
7954,207556.60326688815
1133,207556.60326688815
17381,207556.60326688815
19478,207556.60326688815
3403,207556.60326688815
201,207556.60326688815
15353,207556.60326688815
353,207556.60326688815
4210,207556.60326688815
398,207556.60326688815
15614,207556.60326688815
12608,207556.60326688815
14459,207556.60326688815
20638,207556.60326688815
16638,207556.60326688815
8464,207556.60326688815
11052,207556.60326688815
229,207556.60326688815
17927,207556.60326688815
12414,207556.60326688815
1193,207556.60326688815
7053,207556.60326688815
11811,207556.60326688815
3618,207556.60326688815
16993,207556.60326688815
6289,207556.60326688815
16050,207556.60326688815
12039,207556.60326688815
13342,207556.60326688815
10473,207556.60326688815
2580,207556.60326688815
7232,207556.60326688815
18756,207556.60326688815
15518,207556.60326688815
6806,207556.60326688815
15185,207556.60326688815
5290,207556.60326688815
5417,207556.60326688815
16092,207556.60326688815
7773,207556.60326688815
5637,207556.60326688815
7038,207556.60326688815
16863,207556.60326688815
9312,207556.60326688815
12647,207556.60326688815
5723,207556.60326688815
12719,207556.60326688815
12663,207556.60326688815
15253,207556.60326688815
8237,207556.60326688815
8165,207556.60326688815
13278,207556.60326688815
15393,207556.60326688815
11416,207556.60326688815
8310,207556.60326688815
17238,207556.60326688815
18243,207556.60326688815
11882,207556.60326688815
17688,207556.60326688815
15762,207556.60326688815
3339,207556.60326688815
8559,207556.60326688815
1751,207556.60326688815
18314,207556.60326688815
8911,207556.60326688815
8061,207556.60326688815
4239,207556.60326688815
3367,207556.60326688815
5812,207556.60326688815
2269,207556.60326688815
18221,207556.60326688815
5133,207556.60326688815
8063,207556.60326688815
19864,207556.60326688815
10235,207556.60326688815
3612,207556.60326688815
3214,207556.60326688815
6643,207556.60326688815
653,207556.60326688815
14934,207556.60326688815
11950,207556.60326688815
11641,207556.60326688815
18728,207556.60326688815
14731,207556.60326688815
9593,207556.60326688815
1619,207556.60326688815
17896,207556.60326688815
17596,207556.60326688815
17934,207556.60326688815
10389,207556.60326688815
12931,207556.60326688815
6420,207556.60326688815
14845,207556.60326688815
11315,207556.60326688815
10043,207556.60326688815
6263,207556.60326688815
15367,207556.60326688815
291,207556.60326688815
5794,207556.60326688815
16411,207556.60326688815
7509,207556.60326688815
2876,207556.60326688815
161,207556.60326688815
17356,207556.60326688815
11702,207556.60326688815
